0, 0
0.03508771929824561, 0.0037756729486049245
0.06578947368421054, 0.0038326335318814575
0.09210526315789472, 0.00573674445854877
0.11695906432748535, 0.007638142976488682
0.13742690058479531, 0.013241979407392801
0.15643274853801167, 0.015132528290422886
0.1783625730994152, 0.020739077130054406
0.20029239766081872, 0.02634562596968615
0.22076023391812863, 0.03380474997016325
0.2456140350877193, 0.04498258633596963
0.26461988304093564, 0.056149573066865965
0.2880116959064327, 0.07103527216309158
0.30263157894736836, 0.08590469680695234
0.3187134502923977, 0.10263212142911371
0.33625730994152037, 0.12121754602957602
0.3494152046783625, 0.1416501209734291
0.36549707602339176, 0.16765398344345694
0.3801169590643274, 0.19179984593518418
0.39181286549707606, 0.21594028360945638
0.4093567251461988, 0.24936800876650478
0.4181286549707601, 0.2735030216233222
0.4342105263157894, 0.3106386095107897
0.45321637426900574, 0.36262192277229854
0.469298245614035, 0.4071786609380592
0.4766081871345029, 0.4276003862470026
0.49269005847953207, 0.4795782746910565
0.5102339181286548, 0.5278483004046912
0.5248538011695906, 0.5742576137312977
0.5409356725146198, 0.6243802146057783
0.5570175438596491, 0.6652263776323923
0.5774853801169589, 0.7209229784417752
0.5979532163742689, 0.7599219911249984
0.6125730994152047, 0.7951995790341653
0.6301169590643274, 0.830482591760787
0.6491228070175438, 0.8564918790482698
0.6695906432748537, 0.8825038787444801
0.6827485380116959, 0.9029364536883332
0.7017543859649121, 0.9178140155583763
0.7251461988304092, 0.9364102897937483
0.7514619883040935, 0.9550119888465751
0.7792397660818713, 0.9680505375994096
0.8026315789473684, 0.9736597988477685
0.8304093567251462, 0.9829877724614565
0.864035087719298, 0.9886160205709076
0.8961988304093566, 0.9942415562716312
0.9327485380116959, 0.9961646540593907
0.982456140350877, 0.9999674510952705
0.9999999999999999, 0.9999999999999998
